date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:46:54	81620/81620	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/site-img4.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/site-img4.jpg	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/arkahost.css?ver=5.1.1)
11:47:01	93390/93390	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/site-img31.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/site-img31.jpg	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/arkahost.css?ver=5.1.1)
11:47:03	50598/50598	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/site-img25.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/site-img25.jpg	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/arkahost.css?ver=5.1.1)
11:47:07	92584/92584	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/site-img23.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/site-img23.jpg	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/arkahost.css?ver=5.1.1)
11:47:08	121639/121639	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/footer-bg-graph.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/footer-bg-graph.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/arkahost.css?ver=5.1.1)
11:47:12	70355/70355	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/site-img27.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/site-img27.jpg	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/arkahost.css?ver=5.1.1)
11:47:14	28721/28721	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/site-img30.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/site-img30.jpg	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/arkahost.css?ver=5.1.1)
11:47:19	39153/39153	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/site-img34.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/site-img34.jpg	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/arkahost.css?ver=5.1.1)
11:47:20	74810/74810	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/site-img29.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/site-img29.jpg	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/arkahost.css?ver=5.1.1)
11:47:22	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2023%20Nov%202016%2005:47:22%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/skin01/but_post_readmore.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/skin01/but_post_readmore.ce.delayed	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/arkahost.css?ver=5.1.1)
11:47:23	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2023%20Nov%202016%2005:47:23%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/skin01/but_post_readmore_hover.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/skin01/but_post_readmore_hover.jpg	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/arkahost.css?ver=5.1.1)
11:47:24	164/164	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/h-line12.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/h-line12.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/arkahost.css?ver=5.1.1)
11:47:25	1450/1450	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/scroll-top-arrow.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/scroll-top-arrow.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/arkahost.css?ver=5.1.1)
11:47:25	939/939	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/vps_line.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/vps_line.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/arkahost.css?ver=5.1.1)
11:47:26	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2023%20Nov%202016%2005:47:26%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/h-arrow-line2.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/h-arrow-line2.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/shortcodes.css?ver=5.1.1)
11:47:27	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2023%20Nov%202016%2005:47:27%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/h-arrow-line3.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/h-arrow-line3.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/shortcodes.css?ver=5.1.1)
11:47:28	1191/1191	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/hcross-lines.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/hcross-lines.jpg	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/shortcodes.css?ver=5.1.1)
11:47:29	1176/1176	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/h-line.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/h-line.jpg	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/shortcodes.css?ver=5.1.1)
11:47:29	231/231	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/h-line2.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/h-line2.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/shortcodes.css?ver=5.1.1)
11:47:30	1549/1549	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/h-line3.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/h-line3.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/shortcodes.css?ver=5.1.1)
11:47:31	1089/1089	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/h-line8.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/h-line8.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/shortcodes.css?ver=5.1.1)
11:47:31	125790/125790	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/site-img35.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/site-img35.jpg	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/arkahost.css?ver=5.1.1)
11:47:32	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2023%20Nov%202016%2005:47:31%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/h-line9.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/h-line9.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/shortcodes.css?ver=5.1.1)
11:47:33	1235/1235	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/divider-line1.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/divider-line1.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/shortcodes.css?ver=5.1.1)
11:47:33	934/934	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/shadow3.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/shadow3.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/shortcodes.css?ver=5.1.1)
11:47:34	2517/2517	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/shadow2.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/shadow2.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/shortcodes.css?ver=5.1.1)
11:47:34	235/235	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/h-line5.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/h-line5.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/shortcodes.css?ver=5.1.1)
11:47:35	1175/1175	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/h-line6.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/h-line6.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/shortcodes.css?ver=5.1.1)
11:47:35	229/229	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/h-line7.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/h-line7.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/shortcodes.css?ver=5.1.1)
11:47:36	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2023%20Nov%202016%2005:47:35%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/elements/icon-remove.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/elements/icon-remove.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/shortcodes.css?ver=5.1.1)
11:47:37	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2023%20Nov%202016%2005:47:36%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/site-img227.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/site-img227.jpg	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/shortcodes.css?ver=5.1.1)
11:47:38	1369/1369	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/up-arrow-small.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/up-arrow-small.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/box-shortcodes.css?ver=5.1.1)
11:47:38	334/334	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/up-arrow-e.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/up-arrow-e.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/box-shortcodes.css?ver=5.1.1)
11:47:39	3144/3144	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/down.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/down.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/box-shortcodes.css?ver=5.1.1)
11:47:40	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2023%20Nov%202016%2005:47:39%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/quote.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/quote.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/box-shortcodes.css?ver=5.1.1)
11:47:40	195496/195496	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/site-img36.jpg	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/site-img36.jpg	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/arkahost.css?ver=5.1.1)
11:47:41	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2023%20Nov%202016%2005:47:40%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/styles/style-soft.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/styles/style-soft.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/box-shortcodes.css?ver=5.1.1)
11:47:42	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2023%20Nov%202016%2005:47:41%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/styles/style-glass.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/styles/style-glass.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/box-shortcodes.css?ver=5.1.1)
11:47:43	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2023%20Nov%202016%2005:47:42%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/styles/style-bubbles.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/styles/style-bubbles.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/box-shortcodes.css?ver=5.1.1)
11:47:45	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2023%20Nov%202016%2005:47:44%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/styles/style-noise.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/styles/style-noise.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/box-shortcodes.css?ver=5.1.1)
11:47:45	3208/3208	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/css/cube/cbp-loading.gif	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/css/cube/cbp-loading.gif	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/cube/cubeportfolio.min.css?ver=5.1.1)
11:47:46	8897/8897	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/css/cube/cbp-sprite.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/css/cube/cbp-sprite.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/cube/cubeportfolio.min.css?ver=5.1.1)
11:47:46	4178/4178	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/css/cube/cbp-loading-popup.gif	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/css/cube/cbp-loading-popup.gif	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/cube/cubeportfolio.min.css?ver=5.1.1)
11:47:49	44923/44923	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Nov%202016%2005:47:47%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/css/AjaxLoader.gif	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/css/AjaxLoader.ee.delayed	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/owl.carousel.css?ver=5.1.1)
11:47:49	2479/2479	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/arrow-prev.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/arrow-prev.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/owl.carousel.css?ver=5.1.1)
11:47:50	2435/2435	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/arrow-next.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/arrow-next.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/owl.carousel.css?ver=5.1.1)
11:47:51	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2023%20Nov%202016%2005:47:50%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/css/grabbing.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/css/grabbing.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/owl.carousel.css?ver=5.1.1)
11:47:52	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2023%20Nov%202016%2005:47:51%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/css/up-arrow.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/css/up-arrow.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/detached.css?ver=5.1.1)
11:47:53	302/302	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:16%20GMT	http://zaman-it.com/wp-content/plugins/js_composer/assets/vc/alert.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/plugins/js_composer/assets/vc/alert.png	(from http://zaman-it.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
11:47:53	323/323	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:16%20GMT	http://zaman-it.com/wp-content/plugins/js_composer/assets/vc/info.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/plugins/js_composer/assets/vc/info.png	(from http://zaman-it.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
11:47:54	244/244	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:16%20GMT	http://zaman-it.com/wp-content/plugins/js_composer/assets/vc/tick.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/plugins/js_composer/assets/vc/tick.png	(from http://zaman-it.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
11:47:54	495/495	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:16%20GMT	http://zaman-it.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from http://zaman-it.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
11:47:55	712/712	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:16%20GMT	http://zaman-it.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from http://zaman-it.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
11:47:56	841/841	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:16%20GMT	http://zaman-it.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from http://zaman-it.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
11:47:56	694/694	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:16%20GMT	http://zaman-it.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from http://zaman-it.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
11:47:56	544/544	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:16%20GMT	http://zaman-it.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from http://zaman-it.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
11:47:57	590/590	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:16%20GMT	http://zaman-it.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from http://zaman-it.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
11:47:57	682/682	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:16%20GMT	http://zaman-it.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from http://zaman-it.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
11:47:58	705/705	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:16%20GMT	http://zaman-it.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from http://zaman-it.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
11:47:58	674/674	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:16%20GMT	http://zaman-it.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from http://zaman-it.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
11:47:59	717/717	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:16%20GMT	http://zaman-it.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from http://zaman-it.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
11:47:59	712815/712815	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:05%20GMT	http://zaman-it.com/wp-content/themes/arkahost/assets/images/site-img28.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/themes/arkahost/assets/images/site-img28.png	(from http://zaman-it.com/wp-content/themes/arkahost/assets/css/arkahost.css?ver=5.1.1)
11:47:59	691/691	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:16%20GMT	http://zaman-it.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from http://zaman-it.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
11:48:00	700/700	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:16%20GMT	http://zaman-it.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from http://zaman-it.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
11:48:00	648/648	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:16%20GMT	http://zaman-it.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from http://zaman-it.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
11:48:01	621/621	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2009:03:16%20GMT	http://zaman-it.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	E:/copy%20web%20template%20for%20misoftbd/misoftbd/zaman-it.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from http://zaman-it.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
